             * /home/drako/esim-workspace/halfadder1/halfadder1.cir
             Transient Analysis  Tue Jun 29 19:05:36  2021
--------------------------------------------------------------------------------
Index   time            v.x1.v1#branch  v.x2.v1#branch  v1#branch       
--------------------------------------------------------------------------------
0	0.000000e+00	9.714451e-17	-2.10551e-10	0.000000e+00	
1	1.000000e-09	1.470321e-07	3.050933e-07	-2.74313e-07	
2	2.000000e-09	1.477294e-07	3.131202e-07	-2.77045e-07	
3	4.000000e-09	1.476560e-07	3.147003e-07	-2.76515e-07	
4	8.000000e-09	1.475461e-07	3.147663e-07	-2.75977e-07	
5	1.600000e-08	1.472704e-07	3.202073e-07	-2.78803e-07	
6	3.200000e-08	1.466880e-07	-6.63069e-07	-3.29577e-07	
7	5.085289e-08	1.457792e-07	-8.15346e-05	-5.41342e-07	
8	6.848989e-08	1.446809e-07	-2.03279e-04	-4.16100e-07	
9	8.339639e-08	1.433489e-07	-1.08486e-04	-1.51644e-07	
10	9.392399e-08	1.419572e-07	-5.83084e-05	-5.26463e-07	
11	1.000000e-07	1.407030e-07	-5.32546e-05	-2.84198e-07	
12	1.010724e-07	1.691571e-09	-4.78664e-05	1.143956e-07	
13	1.032171e-07	-1.59984e-09	-4.68421e-05	-9.48792e-08	
14	1.075065e-07	1.556679e-09	-4.77323e-05	8.633451e-08	
15	1.138771e-07	-1.52795e-09	-4.69086e-05	-8.09720e-08	
16	1.266181e-07	1.514671e-09	-4.76942e-05	7.835593e-08	
17	1.521002e-07	-1.50748e-09	-4.69269e-05	-7.71412e-08	
18	2.030644e-07	1.504202e-09	-4.76853e-05	7.650465e-08	
19	3.030644e-07	-1.50238e-09	-4.69314e-05	-7.61995e-08	
20	4.030644e-07	1.500692e-09	-4.76823e-05	7.587979e-08	
21	5.030644e-07	-1.49890e-09	-4.69344e-05	-7.55726e-08	
22	6.030644e-07	1.497216e-09	-4.76794e-05	7.525870e-08	
23	7.030644e-07	-1.49543e-09	-4.69373e-05	-7.49538e-08	
24	8.030644e-07	1.493751e-09	-4.76764e-05	7.464224e-08	
25	9.030644e-07	-1.49197e-09	-4.69403e-05	-7.43396e-08	
26	1.003064e-06	1.490296e-09	-4.76735e-05	7.403036e-08	
27	1.103064e-06	-1.48852e-09	-4.69432e-05	-7.37300e-08	
28	1.203064e-06	1.486851e-09	-4.76706e-05	7.342304e-08	
29	1.303064e-06	-1.48508e-09	-4.69461e-05	-7.31249e-08	
30	1.403064e-06	1.483415e-09	-4.76677e-05	7.282024e-08	
31	1.503064e-06	-1.48165e-09	-4.69489e-05	-7.25243e-08	
32	1.603064e-06	1.479989e-09	-4.76649e-05	7.222192e-08	
33	1.703064e-06	-1.47823e-09	-4.69518e-05	-7.19282e-08	
34	1.803064e-06	1.476574e-09	-4.76620e-05	7.162805e-08	
35	1.903064e-06	-1.47482e-09	-4.69546e-05	-7.13365e-08	
36	2.003064e-06	1.473168e-09	-4.76592e-05	7.103860e-08	
37	2.103064e-06	-1.47142e-09	-4.69574e-05	-7.07492e-08	
38	2.203064e-06	1.469772e-09	-4.76564e-05	7.045354e-08	
39	2.303064e-06	-1.46803e-09	-4.69602e-05	-7.01663e-08	
40	2.403064e-06	1.466385e-09	-4.76536e-05	6.987282e-08	
41	2.503064e-06	-1.46465e-09	-4.69630e-05	-6.95877e-08	
42	2.603064e-06	1.463009e-09	-4.76509e-05	6.929643e-08	
43	2.703064e-06	-1.46127e-09	-4.69657e-05	-6.90134e-08	
44	2.803064e-06	1.459642e-09	-4.76482e-05	6.872433e-08	
45	2.903064e-06	-1.45791e-09	-4.69684e-05	-6.84434e-08	
46	3.003064e-06	1.456285e-09	-4.76454e-05	6.815649e-08	
47	3.103064e-06	-1.45456e-09	-4.69711e-05	-6.78776e-08	
48	3.203064e-06	1.452937e-09	-4.76428e-05	6.759287e-08	
49	3.303064e-06	-1.45122e-09	-4.69738e-05	-6.73161e-08	
50	3.403064e-06	1.449599e-09	-4.76401e-05	6.703344e-08	
51	3.503064e-06	-1.44788e-09	-4.69765e-05	-6.67587e-08	
52	3.603064e-06	1.446271e-09	-4.76374e-05	6.647818e-08	
53	3.703064e-06	-1.44456e-09	-4.69791e-05	-6.62055e-08	
54	3.803064e-06	1.442951e-09	-4.76348e-05	6.592704e-08	

Index   time            v.x1.v1#branch  v.x2.v1#branch  v1#branch       
--------------------------------------------------------------------------------
55	3.903064e-06	-1.44125e-09	-4.69817e-05	-6.56564e-08	
56	4.003064e-06	1.439642e-09	-4.76322e-05	6.538001e-08	
57	4.103064e-06	-1.43794e-09	-4.69843e-05	-6.51114e-08	
58	4.203064e-06	1.436343e-09	-4.76296e-05	6.483705e-08	
59	4.303064e-06	-1.43465e-09	-4.69869e-05	-6.45704e-08	
60	4.403064e-06	1.433052e-09	-4.76270e-05	6.429813e-08	
61	4.503064e-06	-1.43136e-09	-4.69895e-05	-6.40334e-08	
62	4.603064e-06	1.429771e-09	-4.76245e-05	6.376322e-08	
63	4.703064e-06	-1.42809e-09	-4.69920e-05	-6.35005e-08	
64	4.803064e-06	1.426500e-09	-4.76219e-05	6.323229e-08	
65	4.903064e-06	-1.42482e-09	-4.69946e-05	-6.29715e-08	
66	5.003064e-06	1.423238e-09	-4.76194e-05	6.270531e-08	
67	5.100000e-06	-1.42151e-09	-4.69971e-05	-6.24383e-08	
68	5.110000e-06	-7.07794e-08	-6.26608e-05	3.602831e-07	
